scenario_idx,timestep,t_sim,adv_ctrl_pitch,adv_ctrl_yaw,adv_ctrl_throttle,base_ctrl_pitch,base_ctrl_yaw,base_ctrl_throttle,state_norm,safe_flag,active_controller,switch_event,recovery_timestep
0,57,0.5700000000000001,0.656276689713568,-0.26535000200664155,-0.15598248425263217,1.1243437330519872e-05,-1.780550372235438e-05,0.3333333333333333,8.992943113238177e-10,True,ADVANCED,False,-1
0,58,0.58,0.6569466708014178,-0.2523918504935728,-0.15598249325260494,1.0969602460127128e-05,-1.4927537979070073e-05,0.3333333333333333,7.643559660975702e-10,True,ADVANCED,False,-1
0,59,0.59,0.6583887970323965,-0.2596929875790643,-0.15598250129135294,1.0682471952944867e-05,-1.2034498589518578e-05,0.3333333333333333,6.30616742858041e-10,True,ADVANCED,False,-1
0,60,0.6,0.4772413507803392,-0.26059626164889993,-0.15598251111615752,1.038223635365086e-05,-9.119131553823831e-06,0.3333333333333333,4.992736566047353e-10,True,ADVANCED,False,-1
0,61,0.61,0.4533423368676703,-0.2453727416585576,-0.15598251710018027,1.0080472167129043e-05,-6.1825857077162034e-06,0.3333333333333333,3.7372559127502236e-10,True,ADVANCED,False,-1
0,62,0.62,0.4664664042478025,-0.2599163450975139,-0.15598252237139087,9.778026784402518e-06,-3.2452471562255435e-06,0.3333333333333333,2.646142589054065e-10,True,ADVANCED,False,-1
0,63,0.63,0.4608100180275707,-0.254517873237236,-0.15598252718949202,9.47352140857233e-06,-2.8974284576354943e-07,0.3333333333333333,2.0080454612152177e-10,True,ADVANCED,False,-1
0,64,0.64,0.46857477854138846,-0.2694668196595957,-0.15598253145108656,9.166762013587692e-06,2.6756324815402057e-06,0.3333333333333333,2.2625091856998474e-10,True,ADVANCED,False,-1
0,65,0.65,0.46987007958744365,-0.2490770621901609,-0.1559825353342509,8.856845312587585e-06,5.667830459708282e-06,0.3333333333333333,3.216499142718957e-10,True,ADVANCED,False,-1
0,66,0.66,0.46426378315187694,-0.2545560081576811,-0.15598253874084525,8.543229941547593e-06,8.659701114690855e-06,0.3333333333333333,4.44032937497113e-10,True,ADVANCED,False,-1
0,67,0.67,0.46515500750052574,-0.25544193201018367,-0.1559825417941875,8.22604593950819e-06,1.1657851913967446e-05,0.3333333333333333,5.767364271200575e-10,True,ADVANCED,False,-1
0,68,0.68,0.4664054195718008,-0.25471308235998574,-0.15598254449503135,7.904777351516386e-06,1.4662717951731608e-05,0.3333333333333333,7.142339178278339e-10,True,ADVANCED,False,-1
0,69,0.6900000000000001,0.4588567691159875,-0.261895178380267,-0.15598254687328783,7.579134776326513e-06,1.767275308455431e-05,0.3333333333333333,8.543041195702741e-10,True,ADVANCED,False,-1
0,70,0.7000000000000001,0.5495806742663129,-0.2513033454478824,-0.1559825390848653,7.24933573653302e-06,2.0696058918154013e-05,0.3333333333333333,9.963437644983352e-10,True,ADVANCED,False,-1
0,71,0.71,0.5538027805726136,-0.2650366075433926,-0.1559825397166873,6.909423187615885e-06,2.3718598182934127e-05,0.3333333333333333,1.139254400344016e-09,True,ADVANCED,False,-1
0,72,0.72,0.5314903759615629,-0.2657343337627675,-0.15598254007722842,6.55944239092749e-06,2.6756927450291228e-05,0.3333333333333333,1.2835149703006089e-09,True,ADVANCED,False,-1
0,73,0.73,0.5555551059508013,-0.25612071463925856,-0.15598254009414034,6.20089958691521e-06,2.981030499143085e-05,0.3333333333333333,1.4288997598420758e-09,True,ADVANCED,False,-1
0,74,0.74,0.5393418368512095,-0.26081509632313177,-0.15598253984179247,5.8323277958767945e-06,3.286568963602652e-05,0.3333333333333333,1.5746764947449004e-09,True,ADVANCED,False,-1
0,75,0.75,0.5293362583726554,-0.26342650678122026,-0.15598253929399541,5.454946650781291e-06,3.592851393175325e-05,0.3333333333333333,1.7210211465350069e-09,True,ADVANCED,False,-1
0,76,0.76,0.5351507586684099,-0.2635518803303338,-0.15598253845669083,5.069418077151188e-06,3.900116760604763e-05,0.3333333333333333,1.8679915103407548e-09,True,ADVANCED,False,-1
0,77,0.77,0.5318101825912995,-0.26326589904451775,-0.15598253733685832,4.675451885942687e-06,4.208281816931178e-05,0.3333333333333333,2.0155121047595783e-09,True,ADVANCED,False,-1
0,78,0.78,0.5417736175190276,-0.2556827025086276,-0.15598253592429817,4.27323962219561e-06,4.517222275510574e-05,0.3333333333333333,2.163496571564346e-09,True,ADVANCED,False,-1
0,79,0.79,0.5383166215717925,-0.2626404562593116,-0.15598253420502783,3.862215387828847e-06,4.8259506125333416e-05,0.3333333333333333,2.3114563564359957e-09,True,ADVANCED,False,-1
0,80,0.8,0.5850597225563077,-0.2618746932577423,-0.15598249099383302,3.4426751004219147e-06,5.1353229706052236e-05,0.3333333333333333,2.4597833649456153e-09,True,ADVANCED,False,-1
0,81,0.81,0.5827969418509736,-0.26805729365560466,-0.15598248489414568,3.0117398532175316e-06,5.445183056061117e-05,0.3333333333333333,2.608404924335201e-09,True,ADVANCED,False,-1
0,82,0.8200000000000001,0.5773087631327889,-0.24696850229783518,-0.15598247807877125,2.569878887122093e-06,5.756224008210354e-05,0.3333333333333333,2.757637517710471e-09,True,ADVANCED,False,-1
0,83,0.8300000000000001,0.5806900863507151,-0.25620873037541236,-0.15598247052294226,2.117574816069168e-06,6.065797085420656e-05,0.3333333333333333,2.9062095906709197e-09,True,ADVANCED,False,-1
0,84,0.84,0.5808419287854991,-0.2624795693781781,-0.155982462207945,1.6548497265694543e-06,6.375157902555215e-05,0.3333333333333333,3.054711851879535e-09,True,ADVANCED,False,-1
0,85,0.85,0.5779063336253464,-0.25144727177615595,-0.15598245307835412,1.1818506519480817e-06,6.685080186301923e-05,0.3333333333333333,3.2035064767472507e-09,True,ADVANCED,False,-1
