time,true_x,true_y,true_z,est_x,est_y,est_z,pos_error_norm,vel_error_norm
60.61999999999651,1755.7092634430524,43.571961318813685,8717.832536156096,1758.0892841588782,61.67710415786043,8678.12517237178,43.70509620776646,24.77140369646534
60.62999999999651,1756.4037493998592,43.607378427063864,8720.394890025198,1758.7135299771926,61.72896410909645,8680.450316745302,43.92375084688971,24.76566637438346
60.639999999996505,1757.0983972256338,43.642762464769454,8722.95771873666,1759.3382548484574,61.78025263013926,8682.77586466359,44.14257478238933,24.760081019202698
60.6499999999965,1757.793207144542,43.67811305845645,8725.521022369592,1759.9634775011489,61.83099237705741,8685.101817259296,44.361573943275125,24.753702093777814
60.6599999999965,1758.488179420206,43.713429679687216,8728.084800907174,1760.5892141657503,61.88120641218163,8687.428176543812,44.58075328016906,24.747432843720265
60.6699999999965,1759.1833143103884,43.74871188846932,8730.649054406038,1761.2154752253323,61.93091467195343,8689.754942873238,44.80011756793761,24.74096104037678
60.6799999999965,1759.8786121383653,43.78395915140641,8733.21378284072,1761.8422724440677,61.98014223132854,8692.08211648432,45.01967367416596,24.73458796283552
60.689999999996495,1760.5740732497397,43.81917094285501,8735.778986188672,1762.469621342844,62.02891328072846,8694.409704928788,45.239421421415024,24.726372372996483
60.69999999999649,1761.2696980337882,43.854346699349016,8738.344664392256,1763.7204079344795,62.0037231671896,8698.880702791685,43.50643757422731,24.155366438451246
60.70999999999649,1761.9654868698437,43.889485922005925,8740.910817469177,1764.3467612474392,62.05191684442421,8701.215653037589,43.7178504037409,24.14574462476404
60.71999999999649,1762.6614402265545,43.9245879987115,8743.477445311411,1764.973679562413,62.0997241531771,8703.551043931475,43.92948385915154,24.13522621150003
60.72999999999649,1763.3575585389458,43.95965239251806,8746.044547905707,1765.6011649121285,62.14717017862269,8705.88687940526,44.14134017187844,24.125238822915264
60.739999999996485,1764.0538422673578,43.9946784615417,8748.61212516621,1766.229214720767,62.19427498781442,8708.223162720815,44.35341978298514,24.11467743673928
60.74999999999648,1764.7502918829396,44.029665536186556,8751.180177024704,1766.8578360866404,62.2410696317292,8710.559900123433,44.565725364203445,24.103614687708014
60.75999999999648,1765.4469078504007,44.06461303280092,8753.748703472085,1767.4870332827495,62.28757934316177,8712.897091485565,44.77826274907765,24.09329505362961
60.76999999999648,1766.1436905819664,44.09952032126745,8756.317704531502,1768.1168079562892,62.33382101825843,8715.234738937837,44.99103217366103,24.082101586879737
60.77999999999648,1766.8406405922415,44.134386757648784,8758.88718015855,1768.7471686427275,62.37981976077168,8717.572848783719,45.20403357697319,24.070536152281313
60.789999999996475,1767.5377583625775,44.16921168789404,8761.457130347078,1769.378118147776,62.42560440323271,8719.911424834218,45.41727034594885,24.05891428349531
60.79999999999647,1768.2350444298938,44.203994355635494,8764.027555030092,1770.5856349791682,62.43190773217323,8724.408315724797,43.67454894012243,23.490169138810575
60.80999999999647,1768.9324992749146,44.23873402841603,8766.598454208972,1771.2155191740112,62.47816845562639,8726.754342702243,43.87986291962211,23.476854067524247
60.81999999999647,1769.630123408866,44.27342993780093,8769.169827841062,1771.845947866006,62.52428838011568,8729.100867021114,44.085432209481795,23.463316208392964
60.82999999999647,1770.3279173547012,44.30808131929931,8771.741675900046,1772.4769147916704,62.57029146346715,8731.447890797672,44.2912590384398,23.45032671685607
60.839999999996465,1771.0258817596941,44.34268724959579,8774.3139981725,1773.1084100426879,62.616195227868666,8733.795413439457,44.49734516406866,23.437756488187635
60.84999999999646,1771.724017214084,44.377247014154825,8776.886794654187,1773.7404258716729,62.662021855903824,8736.143442890501,44.70368673641214,23.42401403002879
60.85999999999646,1772.422324346123,44.41175981348105,8779.46006524662,1774.3729538999626,62.70779673155437,8738.491985641334,44.91028244298635,23.411036305326952
60.86999999999646,1773.1208037970725,44.446224862381285,8782.033809851086,1775.0059794910414,62.75353857422966,8740.84104269126,45.11713298764449,23.398208287824794
60.87999999999646,1773.8194562686292,44.48064135490665,8784.608028342773,1775.6394874517207,62.79926547398623,8743.19061435162,45.324239484386524,23.38629268705335
60.889999999996455,1774.5182823980053,44.51500845376121,8787.18272064138,1776.273468746504,62.844998436854084,8745.540699627783,45.531605791966776,23.37445647303568
60.89999999999645,1775.2172829210524,44.549325264483265,8789.757886591075,1777.4407427486465,62.84265876222686,8749.97572250976,43.84302000384121,22.83919616392583
60.90999999999645,1775.9164585559072,44.58359079947123,8792.3335259839,1778.0737369059286,62.889662880543796,8752.332941331348,44.043307067736606,22.826646664759974
60.91999999999645,1776.615809985948,44.617804303638984,8794.909638764339,1778.7071227050915,62.93672953359283,8754.69069995265,44.24386567206988,22.81528688393823
60.92999999999645,1777.3153379726712,44.65196483181308,8797.486224763017,1779.3408829470534,62.98387643283504,8757.048997724396,44.44469761359526,22.804125946406565
60.939999999996445,1778.0150431836778,44.686071493209404,8800.06328385852,1779.9750028205722,63.03111938280355,8759.407843336236,44.645795635320646,22.792204075882776
60.94999999999644,1778.7149263329957,44.72012345164807,8802.640816004156,1780.6094661882175,63.07847439294719,8761.767242415233,44.847155411195956,22.781154031831676
60.95999999999644,1779.4149880940183,44.754119886795316,8805.218821174238,1781.2442512434332,63.12595892128741,8764.12719801801,45.048775419455424,22.77018724446214
60.96999999999644,1780.1152291192623,44.788059955991564,8807.797299359661,1781.879338480339,63.173585516941344,8766.487714667293,45.25065103891982,22.759625170086096
60.97999999999644,1780.8156500577938,44.821942777579686,8810.37625045068,1782.5147064545936,63.221365252765075,8768.848795422631,45.45277836575489,22.749513334057088
60.989999999996435,1781.516251643909,44.855767407357654,8812.955674250707,1783.1503338424902,63.269307488839104,8771.210441967169,45.6551541599695,22.740028540404932
60.99999999999643,1782.2170346750045,44.889532872783356,8815.535570574417,1784.324059201389,63.241162230367664,8775.598437233475,44.00223257887144,22.24702238745704
61.00999999999643,1782.917999872047,44.923238263864754,8818.115939315405,1784.959037574177,63.2908507802629,8777.96672287992,44.198355227739015,22.239321808986208
61.01999999999643,1783.619147948027,44.95688272020426,8820.696780481916,1785.5941865462016,63.34073481604438,8780.335585340325,44.39473919963525,22.231548589265817
61.02999999999643,1784.320479581572,44.990465322272996,8823.278093980076,1786.229483095489,63.39082070316179,8782.705025088555,44.59138136271691,22.225326997165592
61.039999999996425,1785.0219953992462,45.02398519045694,8825.859879711597,1786.8649068921447,63.44111066681483,8785.075041868637,44.788277835379795,22.218946849956204
61.04999999999642,1785.723696028909,45.05744150105357,8828.442137538876,1787.5004308440587,63.49160975532252,8787.445638404959,44.985423050887114,22.213996910884553
61.05999999999642,1786.425582145981,45.09083339480095,8831.024867325059,1788.1360330884088,63.542320756455375,8789.81681373251,45.18281431219309,22.209252222583316
61.06999999999642,1787.12765442873,45.12416005367149,8833.608069058442,1788.771687627925,63.5932443192872,8792.188567723504,45.3804474372544,22.20601720639695
61.07999999999642,1787.8299136409873,45.15742054408193,8836.191742585868,1789.4073602612368,63.64438457360625,8794.5609026484,45.5783173314656,22.20309095405609
61.089999999996415,1788.5323603474108,45.19061412987769,8838.775887967297,1790.0430206167116,63.6957365631771,8796.933825082857,45.77641179850216,22.200500454226784
61.09999999999641,1789.234995122076,45.223740034110165,8841.360505167893,1791.2668627483092,63.623669086314806,8801.281846042782,44.14730787311413,21.731686618734418
61.10999999999641,1789.9378185743412,45.25679743679508,8843.945594110548,1791.902491019638,63.676790306587186,8803.660972610787,44.33967528658152,21.731926553080232
61.11999999999641,1790.6408312904891,45.2897855662219,8846.531154684675,1792.5380238091986,63.73012047953237,8806.040681163628,44.532277475183726,21.733571042338305
61.12999999999641,1791.3440337747395,45.32270369850666,8849.11718681849,1793.17343082217,63.783651655753616,8808.420969726514,44.7251090399405,21.736108225871515
61.139999999996405,1792.0474266293675,45.35555109442822,8851.703690487851,1793.8086916473026,63.837372982194374,8810.801840363758,44.918160451295414,21.738639683417816
61.1499999999964,1792.7510103713894,45.38832706917236,8854.290665608924,1794.44378682104,63.89127090946822,8813.18328487383,45.11143063310604,21.74390350376414
61.1599999999964,1793.4547854313635,45.421030959834745,8856.878112065448,1795.0786948151056,63.94533540158906,8815.565295636541,45.30491957862773,21.749243981385536
61.1699999999964,1794.1587521779577,45.453662212334855,8859.46602993194,1795.7133899416522,63.99954930472943,8817.947881829585,45.49860930258509,21.75429445813422
61.1799999999964,1794.8629110981117,45.48622017042863,8862.054419177752,1796.3478479312823,64.05389236099116,8820.331045497753,45.6924873388999,21.76064203214816
61.189999999996395,1795.5672626393446,45.51870420951909,8864.643279779164,1796.9820516218522,64.10835196747408,8822.714779405156,45.88655331622809,21.768158004231772
61.19999999999639,1796.271807217755,45.55111374913366,8867.232611767713,1798.2249162528312,64.01862622724761,8826.992563695969,44.318451246049634,21.27087719622272
61.20999999999639,1796.9765451870874,45.5834482527501,8869.822415074097,1798.8598209951142,64.07456246294069,8829.382515243897,44.50678072810987,21.280321385689014
61.21999999999639,1797.6814767790152,45.615707318126546,8872.412689695813,1799.494406879441,64.1305710515448,8831.773032695486,44.695286280773665,21.29012089437473
61.22999999999639,1798.3866023016744,45.64789047365782,8875.00343565526,1800.1286543185304,64.18662601264067,8834.164111758884,44.88395968413337,21.30138450814763
61.239999999996385,1799.0919219417615,45.679997370013325,8877.594652983753,1800.7625482738474,64.24270592671914,8836.555751285943,45.0727921685039,21.312232784660154
61.24999999999638,1799.7974358921938,45.71202764877768,8880.186341675017,1801.3960770002209,64.29878847810562,8838.947951825165,45.26177337364596,21.32399179235785
61.25999999999638,1800.5031442632567,45.74398108866416,8882.778501904377,1802.0292340835229,64.35484870722212,8841.340709172944,45.45089669201457,21.335824303938168
61.26999999999638,1801.2090472752468,45.775857339250976,8885.371133821554,1802.6620206371545,64.41085975881762,8843.734023622297,45.640151100897526,21.34718984985776
61.27999999999638,1801.915145009941,45.80765616806892,8887.964237525444,1803.2944324540777,64.46679665590796,8846.127890307705,45.82953093935912,21.35999119461451
61.289999999996375,1802.621437514017,45.83937743723791,8890.557813229972,1803.926464997114,64.52263125360577,8848.52230411054,46.019029724977315,21.372322401828782
61.29999999999637,1803.327924852661,45.871020972629665,8893.151861060274,1805.223642166102,64.40716746639573,8852.7700238764,44.47330935871357,20.81207645202723
61.30999999999637,1804.0346070023015,45.90258666205007,8895.74638105843,1805.8573796386654,64.46372732022037,8855.17088361579,44.65657214043575,20.825638654847822
61.31999999999637,1804.7414839643793,45.9340743823843,8898.341373288133,1806.490731308336,64.52012463556859,8857.572285520155,44.839933627485635,20.83783981499447
